BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,TotalBsmtSF,YearBuilt,BsmtExposure_No,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Missing,BsmtFinType1_Rec,BsmtFinType1_ALQ,BsmtFinType1_LwQ,BsmtFinType1_BLQ,BsmtFinType1_Missing,BsmtFinType1_GLQ,GarageFinish_RFn,GarageFinish_Missing,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa
3.0,0.7323935248577469,187,300,-1.2316480539486376,-0.311099562566197,60.0,0.0,0,5,-0.4796278925879532,1965,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4.0,-1.3552551742890226,912,0,0.7052427180039729,0.0499968361015653,94.0,0.0,0,5,-0.2808786414494816,1971,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,-1.3552551742890226,1753,748,0.6430165963474285,0.9267506459549968,69.0,178.0,150,5,1.5026643486257945,2001,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4.0,-0.0848425037391837,1307,0,-0.0130081103525424,0.5402277489786255,92.0,270.0,0,4,0.8739042717715905,1955,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3.0,0.2648191889447878,752,288,-0.4385921919544963,0.0907529806894196,80.0,0.0,0,5,-0.0053082220039104,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2.0,1.2170488173934124,672,691,0.965050153441958,0.8630377878280443,91.0,554.0,36,5,1.9510139966303,1994,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,0.9663042907324024,38,588,-0.6162999524741745,0.1721068438391902,90.0,0.0,0,5,0.2309637880644466,1972,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,936,451,0.6515008989217472,0.2196712957724595,93.0,318.0,0,5,-0.2250166794901004,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2.0,-1.3552551742890226,864,0,-1.5687815091259727,-1.5732162648744932,56.0,0.0,96,8,-0.3938125322828179,1922,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,0.8536722750092446,344,525,-0.7561098819242916,-0.0997911287558204,80.0,148.0,20,6,0.1912762016929566,1963,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,1088,1025,0.9219827940450248,-0.0341760121686459,75.0,0.0,46,5,0.1202915519604212,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,-1.3552551742890226,756,442,0.7301084213560735,-0.3360642800634745,70.0,351.0,124,5,-0.6543610829351253,1966,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,876,408,-1.4307451487513236,-0.476182566324243,69.0,41.0,0,7,-0.3654234899094467,1966,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.61918759912409,364,484,-1.0035363452570456,-0.077672035882745,61.0,0.0,0,7,0.0127453085266692,1977,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.0,-1.3552551742890226,918,264,-1.3838803495260268,-0.2884123094456963,55.0,0.0,0,5,-0.266876286904521,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.7637302011051964,350,364,0.1513659214974395,0.0907529806894196,80.0,164.0,0,6,0.2704820448789472,1955,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,0.8912809783964794,564,544,-0.0748733800716383,0.5066615645342336,85.0,209.0,0,5,0.7618469167392116,1977,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3.0,0.3325911245058762,416,396,1.071576456891951,0.0907529806894196,60.0,0.0,0,5,-0.7061594162753002,1917,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4.0,-1.3552551742890226,697,432,1.2753387873548914,1.4827913799378036,69.0,0.0,236,7,-0.8009205030831354,1966,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3.0,-1.3552551742890226,746,397,0.4117783171661693,-0.5395962170508333,60.0,92.0,128,5,-0.6789778019574363,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,1.2864273456180435,39,514,0.0989190530380942,1.1039687554874449,69.0,0.0,25,5,0.9602756064905396,1998,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-1.3552551742890226,650,476,0.2380987881368593,-0.1677024179112573,70.0,130.0,50,6,-0.9200821500259216,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.2684652903502778,664,576,-1.1815218297123933,0.2697797521750825,69.0,0.0,312,5,-0.1213057717722744,1971,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,602,180,0.1151537515685621,0.2811478291593234,55.0,0.0,0,7,-1.0442091499837605,1923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,0.9477724661162388,197,299,-0.8548980170088625,0.9357775803223743,69.0,0.0,0,5,0.1291951893556686,1957,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3.0,0.055068734644708,611,281,0.1513659214974395,-1.374481941854805,55.0,0.0,0,5,-0.5640316209647431,1932,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.3473197121298828,285,564,-0.2776560915726149,0.4865359387821361,96.0,97.0,68,6,0.2879922397910223,1966,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3.0,1.0495554222026109,797,862,0.7251516487099867,0.4170512327611564,107.0,42.0,185,5,1.6641239343423713,2004,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.0,-1.3552551742890226,925,308,0.8115443637408767,0.1928804524199429,60.0,0.0,0,4,-0.2505714244730812,1910,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,0.8904808074618554,299,720,-0.7507150679937343,0.3188069396159295,60.0,0.0,0,6,0.1912762016929566,1920,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,0.8046157476226468,660,834,1.5352298169103633,0.48817997850667,95.0,594.0,60,5,0.74723531433241,1996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,0.2951974097845535,0,432,0.9711527288382908,0.4021639523106854,69.0,480.0,0,7,-0.4175515353528969,1932,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2.0,1.1864443335859638,578,765,0.7284570685067601,0.903002857787324,85.0,584.0,68,5,1.6679898618238505,2006,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4.0,0.4136924834806643,292,299,-0.2047870160277086,0.0425689857629991,80.0,143.0,36,7,-0.8868962572294649,1969,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3.0,0.9655704941330504,801,527,0.5269637878530002,0.2813306409695646,59.0,338.0,56,5,1.4378983985557494,1996,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.0,0.3325911245058762,539,490,0.5198920463597088,0.0182302826037194,70.0,318.0,84,6,-0.4080469681230254,1962,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3.0,0.6793666379977867,411,264,-1.1261039540004567,-0.3215456463244964,69.0,0.0,132,7,-0.0801834686939277,1962,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.0,0.3175403495003263,370,420,0.049684831934907,0.1237443806622605,69.0,68.0,63,8,-0.843763200995245,1993,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2.0,1.0394788590324258,108,451,-0.7453298541361647,-0.5138162182489574,60.0,0.0,64,5,0.2177535754099964,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.0,-1.3552551742890226,1163,396,0.4446209367974358,1.67850316240364,66.0,0.0,36,7,0.2858052486260827,1918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2.0,0.2387213600102727,1139,511,-0.2387258089109535,-1.5732162648744932,34.0,0.0,68,5,0.80140684656903,1998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,-1.3552551742890226,1349,539,-0.2115443600684333,-0.1562175540159078,65.0,108.0,55,5,0.6843852623177648,2000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,1.1196049397453045,0,672,-0.7025897034817701,-0.2788743764561653,70.0,0.0,0,5,0.2529390634928082,1959,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,0.1578532684708431,192,440,0.4609092206419689,0.3864691204262849,70.0,92.0,0,5,-0.266876286904521,1978,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,546,0,-0.2228402763978019,-1.6222519161826394,21.0,0.0,0,6,-1.1924636795851329,1970,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,-1.3552551742890226,1140,349,0.4842826548099019,0.7757414878511101,40.0,0.0,30,5,0.2353630053170758,1962,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,-1.3552551742890226,0,294,-1.5058860813874533,-0.1818066243151709,69.0,0.0,0,7,-2.260872514569943,1959,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,712,409,0.8211705741711776,0.3245363719939517,69.0,0.0,46,5,-0.7633520922520111,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,-1.3552551742890226,894,308,-1.464669351816691,-0.6342351279963052,60.0,0.0,0,5,-0.3230360530051788,1962,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4.0,0.6280737566117222,324,264,0.6852015419647466,-0.3639016560949066,69.0,288.0,168,5,-0.3938125322828179,1962,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3.0,0.4467984601790962,586,496,0.5163499525480211,0.2496311502989837,80.0,42.0,66,5,-0.1235962947696894,1988,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,0.8848585432177123,300,576,-0.7941452758503542,0.7788569402176165,66.0,0.0,78,5,0.1780087826550695,2003,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3.0,-1.3552551742890226,1689,954,0.471719453151411,0.1403270752928649,83.0,0.0,56,6,1.3767509378275071,2007,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,0.4092591130687985,359,240,-0.1512652914859182,0.068850992662088,79.0,0.0,0,5,-0.6249368182831097,1941,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4.0,1.2691482843246853,542,538,1.8990971312825544,0.802064970274484,75.0,0.0,111,7,1.8865146212393675,1972,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3.0,1.0162115668769331,309,531,0.784102086403951,0.5042183550069381,69.0,108.0,122,5,0.5787874812844331,2001,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2.0,0.7839723596054965,162,0,-1.5900400327145228,-0.4640669157181588,50.0,0.0,0,7,-0.4080469681230254,1958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3.0,0.4195610604448473,250,660,-1.5687815091259727,-0.5315204675905114,60.0,0.0,0,6,-0.3938125322828179,1970,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3.0,1.0628183668523865,567,702,0.4337130489660611,0.397520462511417,90.0,215.0,45,5,1.2515384671161125,2002,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2.0,-0.1721555319213351,350,366,-1.6729406254568426,0.2871715502648302,85.0,0.0,0,5,-1.4340948661300357,1920,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.0,0.8832453612509187,124,286,-0.7561098819242916,-0.0341760121686459,75.0,0.0,0,5,-0.2250166794901004,1954,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,1064,240,0.3804287457151876,0.2605632220825158,51.0,0.0,0,5,0.0666823661864384,1936,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,0.7857880656457524,420,461,-0.5324032323505651,0.0020443697558374,70.0,0.0,0,7,0.3967055908088743,1965,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4.0,0.2969424319569795,429,441,0.2225133081658206,0.4738300072842752,78.0,0.0,0,6,-0.7259969183338729,1968,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2.0,0.7496358298606519,705,484,-0.1779076927445564,-0.506121134410727,43.0,240.0,36,5,0.715857002723889,2005,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4.0,-1.3552551742890226,964,642,1.323180435650886,0.678834033109261,69.0,285.0,0,5,-0.1603311457587466,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0057509754570488,0,504,-1.1108883644246856,0.2697797521750825,78.0,90.0,0,5,-0.1350584027960694,1977,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2.0,-1.3552551742890226,1121,440,-0.7750678263929166,-0.1343553408766544,80.0,0.0,64,5,0.1934855681989574,2003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3.0,0.6605223179153974,891,440,0.5287291373401998,0.2335852084642804,78.0,0.0,96,6,0.9171738532179284,1968,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,1316,440,-0.2868894752703225,0.3849099697392403,103.0,0.0,20,5,0.6148120042583176,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,0.734327563350935,445,440,-0.2684508216266414,-0.109156848804988,84.0,101.0,138,5,0.1202915519604212,1965,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1.0,1.0475490954700126,184,565,-0.1868409355327785,-0.8794057760522532,69.0,0.0,0,5,0.4096690444969384,1984,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-1.3552551742890226,1194,312,-0.5829714408101629,-0.0864894462395707,73.0,220.0,0,6,0.353368293263427,1959,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.2874647603610807,411,834,0.7580440007745572,0.4224984353574288,88.0,350.0,0,2,1.702732218190647,2010,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3.0,0.5216084378416687,432,280,-1.4442692951823308,0.134420930755583,69.0,31.0,0,5,-0.3512684202702772,1967,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,0.3209136432720731,444,240,-0.7399542063521894,-0.2237961675968125,60.0,0.0,0,6,-0.6543610829351253,1940,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,0.7785010858389857,114,560,0.9250795146642624,0.5563198622887008,71.0,0.0,192,5,-0.5373982396022567,2001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.0,0.8864686827955591,0,816,-1.7431757789718036,-0.6342351279963052,60.0,0.0,0,8,-0.5084556731865537,1982,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3.0,0.5731509895789503,402,450,-1.464669351816691,-0.0944595110516416,109.0,0.0,0,5,-0.3230360530051788,1968,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3.0,0.3569674471467951,212,286,-0.8548980170088625,-1.6222519161826394,69.0,0.0,96,5,-1.1924636795851329,1973,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,0.5825823758477401,594,495,-0.8493243746410956,0.25538279294583,85.0,216.0,0,5,0.1336437013314265,1953,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2.0,0.2934478772157115,230,470,0.6835254195418698,0.8373954720068404,90.0,0.0,0,7,0.0868237314928053,1956,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3.0,-1.3552551742890226,0,0,-0.3381833719888004,0.3188069396159295,60.0,0.0,114,7,-2.260872514569943,1900,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3.0,0.8221581259136914,318,645,1.0359870313956687,0.0448416236402473,69.0,573.0,36,5,0.0509850121934839,1997,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,0.8169341085555337,520,352,-0.4361623501552016,0.3402057048148885,69.0,212.0,213,5,0.4806630199663789,1960,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4.0,1.1607528349459877,0,693,1.6783895104513895,0.3840432337511296,69.0,0.0,0,5,0.4010286623449952,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3.0,0.8230256249106518,184,480,-0.6867165098582649,0.3543416654606373,69.0,200.0,58,6,0.2660993845267313,1966,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,728,429,0.0205899310808377,1.0285478965615968,105.0,0.0,0,5,-0.7235140172996314,2006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,982,463,0.6650263575761654,-0.2325900512264139,60.0,16.0,63,5,-0.1190158797326884,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3.0,-1.3552551742890226,660,180,0.4117783171661693,0.2475861427099344,60.0,0.0,0,7,-0.8945388194393339,1916,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,1.12883961144526,89,856,1.493228352854822,0.0561650738643081,82.0,673.0,128,5,0.4785191732027751,1999,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.0,0.9851713433095776,490,484,-0.0214663204056785,-0.1562175540159078,65.0,266.0,98,5,0.8656431625439664,2004,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.0,0.626968537816492,490,539,-0.939758103943151,0.4121014744336594,69.0,0.0,0,5,-0.0120880382192304,1976,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3.0,0.7177385298958671,170,566,0.0414005536359158,0.3188069396159295,60.0,0.0,21,8,-0.5567581265672719,1936,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,0.9507640669134928,210,576,-0.6840790542373479,0.4873581325827309,88.0,0.0,0,7,0.1669378402354714,1961,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.0,0.8816291236409154,726,532,0.1831940634776722,-0.0053577184884987,70.0,113.0,74,5,1.0703588745035488,2002,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,0.6090671782652696,448,300,-1.2127533804529438,0.1542337854019326,69.0,0.0,0,6,-0.1442395303309198,1969,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,0.8888782164560455,184,588,-1.11392537297019,-0.2774111546404033,37.0,0.0,0,6,-0.0710724705176917,1984,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3.0,0.7785010858389857,814,478,0.1191988300987523,0.5038923614261747,73.0,196.0,66,5,1.0052531006908665,1996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.0,0.1447947953745904,708,400,0.8609523563721121,0.4141511804666012,95.0,567.0,0,5,-0.2435938424857163,1948,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3.0,0.9633654167100082,326,528,-0.4629985889349963,0.0907529806894196,80.0,320.0,0,6,0.4570551659534044,1973,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4.0,0.2556157994879552,877,252,1.461014538548627,-0.025164385309773,66.0,0.0,60,9,0.2617146705326607,1941,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-1.3552551742890226,1649,598,0.4209371648653495,0.5448619157460556,48.0,442.0,34,5,1.2974004282755447,1998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,0.8325091748692793,392,504,-0.7968804690531535,-0.2822928579276713,69.0,174.0,30,7,0.2419579219389896,1976,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,0.4325918260293919,363,305,-0.4925486433166319,-1.285548717490704,51.0,0.0,57,7,-0.6765121357111168,1946,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,0.7323935248577469,276,473,-0.3736621552846664,0.1938368313052275,75.0,0.0,83,6,0.3577108048208866,1977,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,1.034058234118282,556,726,1.8585026260723096,0.7778662016175638,110.0,664.0,0,5,1.143166199119182,2003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2.0,-0.0265409916075845,628,539,-0.5474851334576503,-0.7426955872350746,52.0,0.0,23,5,-0.5956365191717323,1925,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,-0.6875527711403598,1286,400,-0.3007926401402008,-0.0849435049052472,65.0,0.0,0,5,0.6021119137693512,2005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.0,-1.3552551742890226,1234,666,1.752203318561061,0.5923195984154601,82.0,466.0,100,5,0.4398503097733332,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.0,0.9779625084995764,0,672,-1.3246714091419756,-0.4659466095793226,60.0,180.0,0,5,-0.2250166794901004,1980,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4.0,-1.3552551742890226,806,216,0.3952220437990681,-0.5600749353192572,66.0,0.0,66,4,-0.5325664157499442,1915,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2.0,0.7729931439475174,515,632,-0.5173961558829288,-0.4113778521947234,64.0,84.0,54,5,0.3642208937176438,2006,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-0.0689129244469129,276,461,-1.5058860813874533,-0.3360642800634745,70.0,0.0,0,5,-0.3512684202702772,1972,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,630,440,-0.3194302072976263,-1.6222519161826394,24.0,304.0,0,5,-0.9714900611719468,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,1424,500,-0.0087878674306757,0.4986690097522921,99.0,0.0,34,5,0.8408224047127881,1990,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.0,1.1226934142684717,408,556,0.2322636545180123,-0.4358233750458746,60.0,246.0,47,5,1.1209678075493588,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2.0,0.9257704042386884,338,412,-0.5575816721201836,-1.374481941854805,32.0,320.0,247,5,0.3750612672780104,1998,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3.0,-0.0595656606539715,548,360,-0.1468476339716558,0.0907529806894196,60.0,0.0,0,9,-0.8210461840185259,1928,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0.7848807128887869,151,420,-1.6258055744791238,-1.4065114752698764,69.0,147.0,0,5,-0.4318309791416084,2004,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,1.263850866024928,125,541,0.1613482908550612,-0.0127881419661799,70.0,244.0,36,5,1.0480205058719962,2000,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,0.6916847827262733,635,480,-0.4802010158776731,-0.1448002579491345,85.0,203.0,0,3,0.442002562081322,1961,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,616,432,-0.0727188765580336,-0.1450279468476764,73.0,0.0,36,5,-1.0077379940219608,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.0,-1.3552551742890226,0,528,1.3286000010753447,-0.515469143991457,64.0,0.0,0,5,-2.260872514569943,1979,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
4.0,0.8125556083021445,367,590,1.4021470797474644,0.7288357918625791,69.0,0.0,40,5,0.1358671328781932,1992,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,0.4122177591772416,315,502,0.4337130489660611,0.2889932372922885,48.0,171.0,262,5,1.313311792787514,2003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,-0.7377813751197019,1594,865,0.3337269088956855,0.3909663151404556,86.0,240.0,59,5,1.2275409225013614,2005,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,0.3489370155066129,357,0,-1.561728335044689,-1.6222519161826394,40.0,0.0,42,9,-0.828609565609884,1945,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,-1.3552551742890226,1494,840,0.0989190530380942,0.2920861885994419,91.0,306.0,33,5,0.9848309922201952,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,0.4891493463162943,291,432,-0.0299482729651364,-0.3123401988539482,71.0,0.0,51,5,-0.7533700972829891,2004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,0.6346722693225892,512,736,0.8355525333335221,0.341446717393611,74.0,280.0,60,5,0.0532292076660861,2005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3.0,0.7226532101923825,410,352,-0.7642201777773305,-0.4659466095793226,72.0,255.0,0,6,0.0149993558598604,1976,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.0,0.635766601971456,0,525,-0.9112062749116754,-1.6222519161826394,35.0,82.0,44,5,-1.1897813070831196,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2.0,0.4253818064963956,470,303,0.7759830879389832,0.3022400315409095,69.0,0.0,0,5,1.2335448180153117,1955,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3.0,-0.0149847740875246,516,400,0.0744022371268241,0.5477327445059185,69.0,0.0,0,8,-0.8640243744418628,1925,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4.0,-1.3552551742890226,1158,853,1.507294017672659,0.8510771100439742,101.0,380.0,154,5,0.2748626560986137,2005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,-1.3552551742890226,0,420,-0.980188515418734,-0.4659466095793226,60.0,0.0,27,5,-2.260872514569943,1950,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
4.0,0.5266726248843949,410,492,0.698577106260119,0.7795643015105419,69.0,288.0,84,6,-0.3938125322828179,1965,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,-1.3552551742890226,600,480,-0.5677120224251269,-1.6222519161826394,30.0,0.0,166,5,-1.0494379182993825,2005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,-1.3552551742890226,2002,746,1.0120251955550543,0.7095758568274215,89.0,0.0,76,5,1.981263165332365,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3.0,0.2828544390468361,706,0,-1.1352701359981312,0.8086253366369925,63.0,0.0,0,6,-0.0870231885170448,1940,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
